"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
21000,Kentucky,1,"  Real GDP (millions of chained 2017 dollars) 1",3.1,-2.8,0.1,2.6,3.1,2.9,3.8,2.4,-0.3,0.4,-4.5,4.8,0.9,1.9,2.4,0.0,1.4,0.8,1.3,1.2,2.8,-2.7,4.4,2.1,2.1,2.4
21000,Kentucky,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.5,-0.1,2.2,1.3,-0.7,2.8,4.7,0.8,2.1,2.4,2.5,8.0,5.4,-4.6,0.3,(NA)
21000,Kentucky,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.8,-0.2,1.1,0.3,0.9,1.4,3.9,2.3,2.8,3.6,0.4,-0.8,8.0,1.7,1.1,(NA)
21000,Kentucky,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
21000,Kentucky,4,"  Gross domestic product (GDP)",5.1,-0.9,2.8,4.2,4.5,5.8,6.8,5.6,2.5,2.4,-2.0,5.9,2.7,4.2,3.7,1.8,3.3,1.7,2.8,3.4,4.8,-1.0,9.1,9.7,6.9,4.8
21000,Kentucky,5,"  Personal income",4.2,7.8,3.5,2.5,3.0,5.9,4.8,5.6,4.4,4.9,-1.3,3.8,4.9,3.4,0.9,4.4,4.5,1.7,3.2,3.4,4.6,8.5,10.0,1.9,5.4,5.3
21000,Kentucky,6,"  Disposable personal income",4.2,8.2,3.4,4.3,3.8,6.5,4.0,5.5,3.8,5.1,0.8,3.7,4.0,3.7,0.1,4.3,4.0,1.6,3.5,3.8,4.5,9.6,9.5,-0.2,7.2,5.4
21000,Kentucky,7,"  Personal consumption expenditures",6.6,7.1,3.5,3.8,4.9,6.0,6.0,5.2,3.4,3.4,0.0,3.7,3.7,2.4,2.5,3.0,3.7,3.3,3.9,4.6,2.4,-0.3,12.7,8.5,6.2,(NA)
21000,Kentucky,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
21000,Kentucky,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.2,-0.8,1.6,0.8,-1.2,2.5,4.4,0.5,1.7,2.1,2.3,7.8,5.4,-4.7,0.0,(NA)
21000,Kentucky,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.1,-0.9,0.5,-0.1,0.4,1.1,3.6,2.0,2.4,3.3,0.2,-1.0,8.1,1.6,0.8,(NA)
21000,Kentucky,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,Kentucky,10,"  Per capita personal income 6",3.4,7.0,3.0,1.9,2.3,5.1,3.8,4.7,3.5,4.1,-1.9,3.1,4.3,3.0,0.4,4.1,4.1,1.4,2.8,3.1,4.3,8.3,10.0,1.6,4.7,4.5
21000,Kentucky,11,"  Per capita disposable personal income 7",3.3,7.4,2.9,3.8,3.1,5.8,3.1,4.6,2.9,4.3,0.2,2.9,3.4,3.2,-0.4,4.0,3.6,1.3,3.1,3.6,4.2,9.3,9.5,-0.5,6.5,4.5
21000,Kentucky,12,"  Per capita personal consumption expenditures (PCE) 8",5.7,6.2,3.1,3.3,4.2,5.2,5.0,4.3,2.5,2.6,-0.6,3.0,3.1,2.0,2.0,2.7,3.4,3.0,3.5,4.3,2.2,-0.5,12.7,8.4,5.8,(NA)
21000,Kentucky,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,Kentucky,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.5,2.1,0.1,0.3,0.2,0.2,-0.4,-0.1,-0.7,-1.1,0.6,-0.6,0.2,0.2,1.2,(NA)
21000,Kentucky,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.7,3.9,2.6,2.1,1.5,1.6,-0.2,1.0,1.1,1.0,2.0,0.5,4.3,6.7,5.0,(NA)
21000,Kentucky,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,Kentucky,15,"  Total employment (number of jobs)",1.8,1.9,-1.0,-0.9,0.4,1.2,1.6,1.6,1.7,-0.5,-3.2,0.0,1.8,0.9,0.8,1.3,1.4,1.0,0.9,1.0,0.1,-3.1,3.5,3.2,2.8,(NA)
22000,Louisiana,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,Louisiana,1,"  Real GDP (millions of chained 2017 dollars) 1",2.0,-3.2,1.9,2.1,4.1,4.9,6.4,-1.0,-5.2,1.2,2.0,4.8,-4.8,0.5,-2.4,2.8,-1.4,-1.7,1.8,2.2,0.6,-7.2,3.9,-0.4,5.0,3.1
22000,Louisiana,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.1,0.6,-0.1,2.8,0.0,2.2,0.8,-2.3,2.6,4.1,1.4,5.3,4.3,-4.8,3.8,(NA)
22000,Louisiana,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.9,0.1,0.8,0.9,1.6,1.4,3.1,0.6,2.7,3.2,0.8,-2.4,7.6,2.0,3.7,(NA)
22000,Louisiana,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
22000,Louisiana,4,"  Gross domestic product (GDP)",4.5,5.3,4.4,1.4,10.8,10.2,16.6,4.0,-1.7,4.9,-3.6,9.9,1.7,2.4,-1.8,4.0,-2.8,-2.9,5.4,6.9,0.4,-8.3,13.1,11.7,5.6,4.1
22000,Louisiana,5,"  Personal income",2.3,5.7,7.4,3.0,3.2,4.4,7.7,5.5,9.5,7.3,-2.8,4.7,3.1,5.0,1.4,4.2,0.4,-0.5,3.1,4.4,3.3,6.4,9.0,0.5,5.3,4.8
22000,Louisiana,6,"  Disposable personal income",2.7,5.7,7.4,4.8,4.3,4.8,7.4,4.1,8.5,7.0,-0.4,4.9,2.5,4.4,0.7,4.1,0.6,-0.7,3.6,4.9,2.9,7.9,7.8,-1.6,7.1,4.6
22000,Louisiana,7,"  Personal consumption expenditures",5.1,5.3,4.1,3.8,5.8,5.7,4.6,5.6,6.1,4.4,0.2,4.1,4.0,3.0,3.0,3.4,2.6,2.5,3.2,3.4,2.7,-1.4,12.4,7.5,5.1,(NA)
22000,Louisiana,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
22000,Louisiana,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.3,-0.6,-0.8,2.2,-0.5,1.8,0.3,-2.6,2.8,4.3,1.5,5.6,4.9,-4.0,4.2,(NA)
22000,Louisiana,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.7,-1.1,0.1,0.3,1.1,1.0,2.6,0.3,2.9,3.3,0.9,-2.2,8.2,2.8,4.0,(NA)
22000,Louisiana,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,Louisiana,10,"  Per capita personal income 6",1.9,5.4,7.2,2.5,2.7,3.7,7.1,12.2,7.7,5.9,-4.0,3.4,2.4,4.4,0.8,3.7,-0.1,-0.8,3.2,4.6,3.4,6.6,9.6,1.3,5.4,4.6
22000,Louisiana,11,"  Per capita disposable personal income 7",2.2,5.4,7.2,4.3,3.7,4.1,6.9,10.7,6.7,5.6,-1.7,3.7,1.8,3.8,0.1,3.7,0.1,-1.0,3.8,5.1,3.0,8.2,8.3,-0.8,7.2,4.4
22000,Louisiana,12,"  Per capita personal consumption expenditures (PCE) 8",4.6,5.0,4.0,3.3,5.2,5.0,4.0,12.3,4.4,2.9,-1.0,2.9,3.3,2.4,2.4,2.9,2.2,2.1,3.3,3.6,2.8,-1.1,13.0,8.4,5.4,(NA)
22000,Louisiana,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,Louisiana,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.4,2.2,0.6,0.2,0.0,0.5,-0.6,0.8,-1.3,-1.8,0.4,0.0,0.3,-1.0,-2.3,(NA)
22000,Louisiana,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.7,4.0,3.2,2.1,1.3,1.9,-0.4,1.9,0.5,0.3,1.9,1.1,4.4,5.5,1.3,(NA)
22000,Louisiana,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,Louisiana,15,"  Total employment (number of jobs)",0.7,1.5,0.4,0.1,0.8,0.7,-1.5,0.7,3.6,2.0,-0.8,0.3,1.1,1.4,1.6,1.6,0.4,-0.2,0.0,1.2,-0.3,-4.6,3.9,2.7,2.4,(NA)
23000,Maine,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,1,"  Real GDP (millions of chained 2017 dollars) 1",5.2,4.6,2.1,2.5,2.7,3.6,1.1,0.7,0.1,-0.3,-1.8,2.0,-0.9,-0.4,-0.3,1.0,1.6,2.4,1.6,2.9,3.0,1.0,5.5,2.7,3.0,3.0
23000,Maine,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.4,1.8,3.0,-1.4,-2.7,8.2,0.5,1.0,2.1,2.2,6.0,5.6,6.3,-4.8,5.9,(NA)
23000,Maine,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.2,3.1,2.8,-2.2,-0.4,6.7,-0.8,2.3,2.7,2.9,3.7,-3.2,9.5,-0.6,7.3,(NA)
23000,Maine,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,4,"  Gross domestic product (GDP)",7.1,7.2,4.6,4.5,4.5,6.4,4.0,4.0,2.9,1.4,0.9,2.6,0.6,1.7,1.7,2.9,3.9,4.0,3.1,5.1,5.3,3.4,9.9,9.2,7.8,5.7
23000,Maine,5,"  Personal income",4.5,7.4,5.6,3.3,4.9,5.0,2.2,4.9,3.9,4.7,0.3,2.3,4.1,1.3,0.0,3.3,4.3,3.4,4.1,4.4,5.3,9.2,10.1,5.0,6.0,5.3
23000,Maine,6,"  Disposable personal income",4.5,6.9,6.0,5.5,6.0,5.2,1.3,4.6,3.6,4.9,2.5,2.3,3.1,1.4,-0.8,3.4,3.8,3.1,4.7,5.0,4.6,9.7,9.0,2.9,8.5,5.2
23000,Maine,7,"  Personal consumption expenditures",7.3,7.3,5.7,5.8,5.8,5.9,5.6,4.4,3.5,3.0,0.2,3.6,3.8,0.4,2.4,1.9,3.0,4.8,4.8,5.1,3.0,0.2,13.4,9.5,7.4,(NA)
23000,Maine,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.4,1.9,2.9,-1.4,-2.8,7.9,0.6,0.6,1.7,1.8,5.5,5.1,5.2,-5.5,5.4,(NA)
23000,Maine,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.3,3.2,2.6,-2.3,-0.5,6.4,-0.7,2.0,2.4,2.5,3.2,-3.7,8.4,-1.4,6.8,(NA)
23000,Maine,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,10,"  Per capita personal income 6",3.9,6.5,4.9,2.5,4.0,4.4,1.8,4.5,3.6,4.4,0.4,2.5,3.9,1.2,-0.1,3.0,4.4,3.0,3.8,4.0,4.7,8.6,9.0,4.1,5.4,4.9
23000,Maine,11,"  Per capita disposable personal income 7",3.9,6.0,5.3,4.7,5.2,4.6,0.9,4.2,3.3,4.7,2.5,2.4,2.9,1.3,-0.9,3.1,3.8,2.7,4.3,4.6,4.0,9.1,7.9,2.0,7.8,4.8
23000,Maine,12,"  Per capita personal consumption expenditures (PCE) 8",6.6,6.4,5.0,5.0,4.9,5.4,5.2,4.0,3.3,2.7,0.3,3.8,3.6,0.4,2.3,1.6,3.1,4.4,4.5,4.6,2.5,-0.3,12.2,8.7,6.9,(NA)
23000,Maine,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.3,-1.2,-1.5,0.8,1.4,-5.9,3.6,1.4,0.3,0.1,-2.1,2.4,-0.6,3.5,-3.6,(NA)
23000,Maine,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.0,0.6,1.0,2.7,2.8,-4.5,3.8,2.4,2.0,2.1,-0.7,3.5,3.5,10.3,0.1,(NA)
23000,Maine,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,15,"  Total employment (number of jobs)",1.9,2.8,0.5,0.4,0.5,1.7,0.2,1.0,1.3,-0.6,-2.8,-1.1,0.4,0.3,0.8,0.9,0.7,1.2,0.9,1.2,-0.2,-3.5,4.5,2.1,2.6,(NA)
24000,Maryland,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,1,"  Real GDP (millions of chained 2017 dollars) 1",4.1,4.0,4.4,3.3,2.5,4.6,4.5,1.3,0.6,1.9,-0.6,4.9,2.1,0.4,0.8,1.6,2.3,3.5,2.0,0.7,0.0,-3.4,4.7,2.3,1.6,2.2
24000,Maryland,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.6,3.6,2.1,2.3,-2.7,2.3,4.2,3.0,2.2,1.6,3.2,3.0,2.4,-2.3,3.0,(NA)
24000,Maryland,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.2,3.5,0.5,2.5,-0.2,2.4,2.4,2.1,1.7,2.1,1.8,-5.6,7.3,3.0,3.1,(NA)
24000,Maryland,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,4,"  Gross domestic product (GDP)",6.2,6.5,7.2,5.7,4.5,7.3,7.5,4.6,3.2,3.6,1.8,5.2,3.5,2.1,2.4,3.5,4.4,5.2,3.4,2.8,2.1,-1.4,8.3,8.3,6.3,5.3
24000,Maryland,5,"  Personal income",5.9,8.8,5.6,3.9,4.5,6.6,5.2,5.2,4.3,4.8,-0.4,3.5,5.5,2.4,-0.4,3.1,4.4,3.4,3.5,3.3,3.4,5.3,6.5,3.1,6.0,5.6
24000,Maryland,6,"  Disposable personal income",5.7,8.6,5.8,6.3,5.5,6.8,4.2,4.6,3.5,5.8,2.0,3.5,4.3,2.5,-1.6,3.0,4.0,3.4,3.8,3.6,2.6,6.2,5.7,0.1,8.8,5.4
24000,Maryland,7,"  Personal consumption expenditures",6.6,8.5,5.5,4.4,5.6,6.7,7.0,6.0,4.4,2.9,-1.0,3.4,3.9,2.6,2.2,3.2,2.6,2.5,3.0,3.8,2.1,-3.4,11.5,8.5,6.0,(NA)
24000,Maryland,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.3,2.5,1.0,1.2,-3.5,1.5,3.5,2.5,1.6,1.1,2.8,2.8,2.4,-2.1,2.7,(NA)
24000,Maryland,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.0,2.5,-0.6,1.5,-1.0,1.6,1.7,1.6,1.2,1.7,1.4,-5.8,7.3,3.2,2.8,(NA)
24000,Maryland,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,10,"  Per capita personal income 6",4.9,7.7,4.3,2.7,3.4,5.6,4.3,4.6,3.8,4.2,-1.2,2.4,4.4,1.3,-1.2,2.3,3.7,2.9,2.9,2.9,3.0,5.0,6.5,2.9,5.5,4.8
24000,Maryland,11,"  Per capita disposable personal income 7",4.7,7.4,4.6,5.0,4.4,5.8,3.3,4.0,3.1,5.2,1.2,2.4,3.2,1.4,-2.4,2.2,3.3,2.9,3.2,3.1,2.2,6.0,5.7,-0.1,8.4,4.6
24000,Maryland,12,"  Per capita personal consumption expenditures (PCE) 8",5.6,7.4,4.3,3.1,4.5,5.7,6.1,5.4,3.9,2.3,-1.8,2.3,2.8,1.6,1.4,2.4,1.9,1.9,2.4,3.4,1.7,-3.5,11.5,8.7,5.7,(NA)
24000,Maryland,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.5,-1.9,0.8,-1.8,1.1,-0.6,0.0,-0.6,-0.5,-0.4,-1.2,1.2,-0.3,-1.1,-0.9,(NA)
24000,Maryland,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.2,-0.1,3.4,0.1,2.4,0.8,0.2,0.4,1.3,1.7,0.2,2.3,3.9,5.4,2.8,(NA)
24000,Maryland,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,15,"  Total employment (number of jobs)",2.5,2.8,0.9,1.2,1.1,1.8,1.9,2.0,1.8,-0.3,-2.1,-0.4,1.5,1.3,1.6,1.3,1.8,1.6,1.0,1.5,-0.2,-3.3,3.5,3.1,2.9,(NA)
25000,Massachusetts,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,1,"  Real GDP (millions of chained 2017 dollars) 1",5.5,8.1,1.5,0.1,2.2,2.7,2.3,2.4,3.1,1.6,-1.4,4.8,2.2,2.2,0.8,1.9,3.7,1.4,1.6,3.6,3.1,-1.2,6.5,2.0,1.2,2.9
25000,Massachusetts,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.2,3.6,2.2,2.1,0.5,1.9,6.0,-0.3,3.9,3.1,3.5,3.8,6.1,-6.1,2.6,(NA)
25000,Massachusetts,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.0,2.5,1.1,1.1,2.7,1.4,3.1,-0.7,3.8,2.1,2.1,-6.2,10.7,-0.3,3.9,(NA)
25000,Massachusetts,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,4,"  Gross domestic product (GDP)",6.1,9.2,2.7,1.7,3.3,4.9,4.8,5.2,5.5,2.6,0.3,5.2,3.5,4.2,2.5,3.8,5.9,3.3,3.1,5.6,5.1,0.8,9.6,7.1,5.8,6.0
25000,Massachusetts,5,"  Personal income",6.9,11.2,4.1,-0.4,2.0,5.0,4.2,7.5,5.3,4.4,-0.8,4.7,4.9,3.7,0.7,4.5,6.6,3.8,4.8,5.3,4.9,6.7,8.1,2.7,5.4,5.7
25000,Massachusetts,6,"  Disposable personal income",6.3,8.7,6.5,3.7,2.9,5.1,3.0,7.0,3.7,5.5,3.0,4.0,3.0,4.2,-1.4,4.0,6.2,4.3,5.0,5.7,4.7,7.8,5.8,-1.1,9.9,5.5
25000,Massachusetts,7,"  Personal consumption expenditures",6.8,8.2,5.3,3.6,5.7,5.8,5.4,4.9,3.2,3.1,-1.0,3.5,3.7,2.7,2.9,4.0,3.7,3.4,4.7,4.2,3.4,-3.4,12.8,9.0,6.6,(NA)
25000,Massachusetts,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.5,2.8,1.3,1.1,-0.5,1.0,5.3,-0.9,3.2,2.6,3.2,4.0,6.1,-5.9,2.4,(NA)
25000,Massachusetts,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.7,1.6,0.2,0.2,1.7,0.5,2.4,-1.3,3.0,1.6,1.7,-5.9,10.8,-0.1,3.6,(NA)
25000,Massachusetts,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,10,"  Per capita personal income 6",6.1,10.4,3.5,-0.7,1.9,5.2,4.3,7.4,5.0,3.8,-1.5,3.9,3.9,2.7,-0.2,3.6,5.9,3.2,4.1,4.7,4.6,7.0,8.0,2.4,4.7,4.6
25000,Massachusetts,11,"  Per capita disposable personal income 7",5.6,8.0,5.8,3.4,2.8,5.3,3.1,6.9,3.4,4.9,2.2,3.1,2.1,3.2,-2.3,3.0,5.5,3.7,4.2,5.2,4.3,8.1,5.7,-1.4,9.2,4.4
25000,Massachusetts,12,"  Per capita personal consumption expenditures (PCE) 8",6.0,7.4,4.7,3.2,5.6,6.0,5.5,4.7,2.8,2.5,-1.7,2.7,2.7,1.8,2.0,3.1,3.0,2.8,3.9,3.7,3.1,-3.2,12.9,9.1,6.3,(NA)
25000,Massachusetts,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.7,-0.7,0.0,-0.3,-1.1,1.2,0.4,3.1,-0.9,0.0,-0.1,1.8,-2.2,2.5,-1.1,(NA)
25000,Massachusetts,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.0,1.0,2.6,1.6,0.2,2.6,0.6,4.1,0.9,2.1,1.3,2.9,1.9,9.3,2.6,(NA)
25000,Massachusetts,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,15,"  Total employment (number of jobs)",1.7,2.7,0.1,-1.3,-0.7,0.9,1.1,1.0,2.3,0.3,-2.4,0.0,1.5,1.9,2.4,2.2,4.1,1.7,1.5,1.6,0.4,-5.6,3.8,3.4,2.3,(NA)
26000,Michigan,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,1,"  Real GDP (millions of chained 2017 dollars) 1",6.1,2.2,-3.1,2.8,2.4,1.7,1.8,-2.0,-0.2,-5.7,-8.6,6.0,2.9,2.1,2.0,1.4,2.3,1.9,1.0,2.3,0.8,-3.7,5.7,2.5,1.9,2.1
26000,Michigan,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-4.7,1.9,4.4,2.2,-0.6,2.5,7.2,2.0,2.3,0.2,0.8,8.6,3.3,-3.8,1.0,(NA)
26000,Michigan,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.7,2.0,2.5,1.7,1.5,2.3,5.0,3.0,3.2,0.1,0.4,-2.3,7.6,1.8,0.4,(NA)
26000,Michigan,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,4,"  Gross domestic product (GDP)",8.4,4.4,-0.8,4.1,3.5,3.4,3.6,-0.1,2.0,-4.6,-5.1,5.8,3.9,4.4,3.6,3.3,5.1,3.2,2.1,4.0,2.9,-2.0,8.6,9.0,7.5,4.9
26000,Michigan,5,"  Personal income",5.0,6.7,1.9,-0.1,2.5,2.8,2.0,2.3,2.9,2.8,-4.8,3.8,5.9,3.9,0.9,4.2,5.4,2.9,3.0,4.2,3.2,8.6,7.5,1.9,5.4,4.5
26000,Michigan,6,"  Disposable personal income",5.1,7.3,2.6,2.0,3.5,3.3,1.5,2.0,2.4,3.0,-2.2,3.3,4.7,3.6,-0.1,4.3,4.9,2.4,3.5,4.9,3.3,9.8,6.3,-0.4,8.1,4.5
26000,Michigan,7,"  Personal consumption expenditures",6.5,6.2,3.6,3.3,3.7,4.5,4.0,3.1,2.8,2.8,-1.8,4.0,4.0,3.4,3.1,4.0,3.3,3.9,3.9,4.1,2.8,-2.2,11.9,7.7,4.8,(NA)
26000,Michigan,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-4.3,2.1,4.2,1.9,-0.9,2.2,7.1,1.7,2.0,0.0,0.7,8.7,3.6,-3.8,0.9,(NA)
26000,Michigan,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.3,2.2,2.4,1.5,1.3,2.1,4.9,2.7,2.8,-0.1,0.3,-2.2,8.0,1.8,0.4,(NA)
26000,Michigan,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,10,"  Per capita personal income 6",4.5,6.1,1.5,-0.3,2.2,2.6,2.1,2.5,3.3,3.3,-4.4,4.1,5.8,3.6,0.6,3.9,5.3,2.6,2.7,4.0,3.2,8.7,7.8,1.8,5.1,3.9
26000,Michigan,11,"  Per capita disposable personal income 7",4.6,6.7,2.2,1.8,3.2,3.2,1.5,2.2,2.8,3.6,-1.7,3.5,4.5,3.4,-0.4,4.0,4.8,2.1,3.1,4.6,3.2,9.9,6.6,-0.5,7.7,3.9
26000,Michigan,12,"  Per capita personal consumption expenditures (PCE) 8",6.0,5.7,3.2,3.1,3.5,4.3,4.0,3.2,3.2,3.4,-1.4,4.2,3.9,3.1,2.8,3.8,3.2,3.6,3.6,3.9,2.7,-2.1,12.2,7.8,4.8,(NA)
26000,Michigan,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.2,0.2,-1.0,-0.2,0.2,0.3,-1.8,-0.1,-1.0,1.9,1.0,-1.0,-0.2,-0.7,0.6,(NA)
26000,Michigan,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.1,2.0,1.5,1.7,1.5,1.7,-1.7,0.9,0.7,4.0,2.4,0.1,4.0,5.8,4.4,(NA)
26000,Michigan,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,15,"  Total employment (number of jobs)",1.9,2.5,-1.7,-1.1,-0.4,0.5,0.4,-0.6,0.0,-2.2,-5.5,-0.2,2.5,1.3,1.7,1.7,1.7,1.3,1.0,1.5,0.0,-5.7,4.0,3.7,2.5,(NA)
27000,Minnesota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
